-0.000749989  -0.00303519  -0.00623736  -0.00980707   -0.0140275   -0.0193577   -0.0266478   -0.0377389   -0.0576576    -0.108302    -0.256215     0.267802     0.121935    0.0709126    0.0511067    0.0402717     0.033347    0.0284927    0.0248719    0.0220476    0.0197685    0.0178797    0.0162804     0.014902    0.0136962    0.0126279     0.011671    0.0108057    0.0100167   0.00929186    0.0086216   0.00799809   0.00741495   0.00686691   0.00634955   0.00585917   0.00539262   0.00494723   0.00452075   0.00411131   0.00371736   0.00333778    0.0029719   0.00261964   0.00228188   0.00196101   0.00166206   0.00139489   0.00117746   0.00103765  0.000990759   0.00103561   0.00117288   0.00138685   0.00164943   0.00194254   0.00225628   0.00258555    0.0029279   0.00328239   0.00364901   0.00402832   0.00442134   0.00482944   0.00525431   0.00569799   0.00616286    0.0066517   0.00716778   0.00771494   0.00829773   0.00892158   0.00959304    0.0103201    0.0111125    0.0119827    0.0129459    0.0140222    0.0152372    0.0166251    0.0182321    0.0201215     0.022382    0.0251395    0.0285712     0.032908     0.038331     0.044209     0.044586    0.0158797   -0.0410946   -0.0586221   -0.0470758   -0.0346998   -0.0256209   -0.0189845   -0.0138918  -0.00976174  -0.00622521  -0.00303325 -0.000749897   -0.0762807
-0.000629829  -0.00254368  -0.00520222   -0.0081094   -0.0114438   -0.0154737   -0.0206476   -0.0278083   -0.0387921   -0.0586238     -0.10922    -0.256943      0.26713     0.121196    0.0702502    0.0504902    0.0396926    0.0328001     0.027974    0.0243782    0.0215762     0.019317     0.017446    0.0158627    0.0144987    0.0133058    0.0122491    0.0113027     0.010447   0.00966657   0.00894951   0.00828624   0.00766903   0.00709153   0.00654852   0.00603564   0.00554922   0.00508616   0.00464388   0.00422019   0.00381334   0.00342202   0.00304538   0.00268325   0.00233642   0.00200724    0.0017008    0.0014271   0.00120446   0.00106131   0.00101328   0.00105912   0.00119954   0.00141848   0.00168724    0.0019874   0.00230889   0.00264654   0.00299793   0.00336218   0.00373936   0.00413016   0.00453575   0.00495767   0.00539786    0.0058586    0.0063426   0.00685304   0.00739368   0.00796895   0.00858417    0.0092457   0.00996133    0.0107406    0.0115953    0.0125406    0.0135953    0.0147844    0.0161403    0.0177066    0.0195426    0.0217297    0.0243805    0.0276454    0.0316975    0.0365859    0.0413936    0.0401194    0.0132924   -0.0363315   -0.0543866    -0.045879   -0.0348907   -0.0264078   -0.0201006   -0.0152542   -0.0113584  -0.00807942  -0.00519392  -0.00254233 -0.000629765   -0.0662895
-0.000537394  -0.00216695  -0.00441555  -0.00683866  -0.00955506   -0.0127328   -0.0166325   -0.0216973    -0.028766   -0.0396724   -0.0594409    -0.110004    -0.257572     0.266544     0.120547    0.0696641    0.0499405    0.0391725    0.0323056    0.0275021    0.0239264    0.0211422    0.0188989    0.0170424     0.015472    0.0141195    0.0129371    0.0118899    0.0109521     0.010104   0.00933047    0.0086196   0.00796188   0.00734959   0.00677647    0.0062373   0.00572776   0.00524425   0.00478372   0.00434366   0.00392203   0.00351728   0.00312839   0.00275504   0.00239793   0.00205935   0.00174444   0.00146336   0.00123483   0.00108793   0.00103861   0.00108557   0.00122952   0.00145405   0.00172978   0.00203788    0.0023681   0.00271522   0.00307683   0.00345214   0.00384131   0.00424518   0.00466509   0.00510282   0.00556055    0.0060409   0.00654696   0.00708241   0.00765157   0.00825964   0.00891284   0.00961874    0.0103866     0.011228    0.0121573     0.013193    0.0143587    0.0156854    0.0172142    0.0190002    0.0211178    0.0236663    0.0267703    0.0305487    0.0349321    0.0387813    0.0362285    0.0112402    -0.032328   -0.0504337   -0.0444949   -0.0348344   -0.0269402   -0.0209436   -0.0163081   -0.0125933  -0.00949792  -0.00681788  -0.00440965  -0.00216597 -0.000537347   -0.0581453
-0.000464778  -0.00187183  -0.00380331  -0.00586105  -0.00812737   -0.0107134   -0.0137817   -0.0175887   -0.0225746   -0.0295757   -0.0404245   -0.0601459    -0.110688    -0.258123     0.266025     0.119969    0.0691379    0.0494437    0.0386994     0.031853    0.0270676     0.023508    0.0207382    0.0185079    0.0166629     0.015103    0.0137599     0.012586    0.0115463    0.0106153   0.00977331   0.00900524   0.00829921   0.00764575   0.00703719   0.00646729   0.00593087   0.00542367   0.00494211   0.00448326   0.00404473   0.00362468   0.00322186   0.00283579   0.00246704   0.00211785   0.00179339   0.00150403   0.00126888   0.00111776   0.00106699   0.00111519   0.00126311   0.00149389   0.00177743   0.00209445   0.00243448   0.00279226    0.0031654   0.00355318   0.00395591    0.0043746   0.00481081   0.00526656   0.00574436    0.0062472   0.00677867     0.007343   0.00794526   0.00859154   0.00928921    0.0100473     0.010877    0.0117923    0.0128108    0.0139553    0.0152551    0.0167489    0.0184878    0.0205391    0.0229892    0.0259377     0.029453    0.0333617    0.0363593     0.032831   0.00959859   -0.0289294   -0.0467731   -0.0429902   -0.0345876   -0.0272765   -0.0215821   -0.0171383    -0.013574   -0.0106194  -0.00808736  -0.00584609  -0.00379898   -0.0018711 -0.000464743   -0.0514368
-0.000406708  -0.00163635   -0.0033173  -0.00509195   -0.0070193  -0.00917608   -0.0116693   -0.0146583   -0.0183971   -0.0233241   -0.0302743   -0.0410794   -0.0607652    -0.111293    -0.258615     0.265559     0.119447    0.0686592    0.0489888    0.0382638     0.031434    0.0266632    0.0231166    0.0203584    0.0181386    0.0163029    0.0147513    0.0134158    0.0122486     0.011215    0.0102893   0.00945205   0.00868814   0.00798573   0.00733538   0.00672944   0.00616171   0.00562705   0.00512125   0.00464083   0.00418297   0.00374548   0.00332686   0.00292639    0.0025445   0.00218337   0.00184818    0.0015495   0.00130694   0.00115109   0.00109869   0.00114828   0.00130062    0.0015384   0.00183067   0.00215767    0.0025087   0.00287844   0.00326454   0.00366638   0.00408443   0.00451991    0.0049746   0.00545087   0.00595159   0.00648023   0.00704092   0.00763862   0.00827927   0.00897007   0.00971982    0.0105393    0.0114421    0.0124453    0.0135703    0.0148453    0.0163063    0.0180004     0.019988     0.022343    0.0251414    0.0284045    0.0318693    0.0341156    0.0298571   0.00827642   -0.0260166   -0.0433987   -0.0414137   -0.0341921   -0.0274576   -0.0220621   -0.0177997    -0.014368   -0.0115284  -0.00910974  -0.00699022  -0.00508083  -0.00331404   -0.0016358 -0.000406681   -0.0458578
-0.000359555  -0.00144548  -0.00292499  -0.00447554  -0.00614062  -0.00797508   -0.0100525   -0.0124774   -0.0154072   -0.0190946   -0.0239767   -0.0308878   -0.0416591   -0.0613175    -0.111837     -0.25906     0.265136     0.118969    0.0682186    0.0485678    0.0378583    0.0310419    0.0262829    0.0227468     0.019998    0.0177865    0.0159583    0.0144134    0.0130839    0.0119219    0.0108929   0.00997131   0.00913757   0.00837666   0.00767676   0.00702845   0.00642412   0.00585758   0.00532377   0.00481856   0.00433858   0.00388123   0.00344466   0.00302791    0.0026312   0.00225661   0.00190938   0.00160027    0.0013494   0.00118826   0.00113403   0.00118516   0.00134243   0.00158801   0.00189004   0.00222819   0.00259153   0.00297467   0.00337532   0.00379299   0.00422833   0.00468278   0.00515846   0.00565808   0.00618498   0.00674317   0.00733749   0.00797374   0.00865895   0.00940166    0.0102124    0.0111042    0.0120934    0.0132007    0.0144525    0.0158825    0.0175339    0.0194603    0.0217234    0.0243768     0.027399    0.0304509     0.032039    0.0272478   0.00720618   -0.0234971    -0.040295   -0.0398015   -0.0336798   -0.0275131   -0.0224155   -0.0183294   -0.0150198   -0.0122793  -0.00995242  -0.00792652  -0.00611883  -0.00446706  -0.00292247  -0.00144505 -0.000359534   -0.0411771
-0.000320756  -0.00128865  -0.00260373  -0.00397368  -0.00543133    -0.007017  -0.00878309   -0.0108013   -0.0131746   -0.0160593   -0.0197071   -0.0245543   -0.0314348   -0.0421798   -0.0618169    -0.112332    -0.259467     0.264745     0.118527    0.0678084    0.0481738     0.037477    0.0306715     0.025922    0.0223943     0.019653    0.0174481    0.0156258    0.0140861    0.0127611    0.0116031    0.0105775   0.00965882   0.00882748    0.0080685   0.00737007   0.00672278   0.00611909   0.00555284   0.00501906   0.00451374   0.00403373   0.00357678   0.00314158   0.00272815   0.00233844   0.00197768   0.00165689   0.00139673   0.00122967   0.00117339   0.00122623   0.00138898   0.00164326   0.00195615   0.00230676   0.00268386   0.00308201     0.003499   0.00393447   0.00438929   0.00486522    0.0053647   0.00589091   0.00644771    0.0070398   0.00767284   0.00835367    0.0090906   0.00989384     0.010776    0.0117527    0.0128437     0.014074    0.0154748    0.0170853    0.0189528    0.0211272    0.0236408    0.0264337    0.0291036     0.030119    0.0249538    0.0063374   -0.0212985   -0.0374428   -0.0381797   -0.0330756   -0.0274651   -0.0226654   -0.0187537   -0.0155603   -0.0129088   -0.0106599  -0.00870941  -0.00698035  -0.00541456  -0.00396706  -0.00260174  -0.00128831 -0.000320739   -0.0372182
 -0.00028846  -0.00115827  -0.00233738  -0.00355956   -0.0048501  -0.00623937  -0.00776579  -0.00948024   -0.0114532   -0.0137867   -0.0166364   -0.0202532    -0.025073   -0.0319295   -0.0426536   -0.0622742    -0.112788    -0.259844     0.264382     0.118114    0.0674228    0.0478016    0.0371151    0.0303183    0.0255764    0.0220554    0.0193199    0.0171202    0.0153024    0.0137666    0.0124449    0.0112897    0.0102664   0.00934952   0.00851953   0.00776144   0.00706347   0.00641626   0.00581228    0.0052455   0.00471105   0.00420514   0.00372497   0.00326888   0.00283656   0.00242983   0.00205389      0.00172   0.00144945   0.00127578    0.0012172   0.00127193   0.00144079   0.00170473   0.00202975   0.00239425   0.00278673    0.0032017   0.00363701   0.00409251   0.00456933   0.00506955   0.00559606   0.00615256   0.00674356   0.00737456   0.00805222   0.00878462   0.00958164    0.0104554     0.011421    0.0124972    0.0137074    0.0150806    0.0166522    0.0184629    0.0205518    0.0229313    0.0255068    0.0278252    0.0283461    0.0229337   0.00563206   -0.0193634   -0.0348207   -0.0365674   -0.0323991   -0.0273309    -0.022829   -0.0190914   -0.0160111   -0.0134427   -0.0112626  -0.00937557  -0.00770985  -0.00621098   -0.0048369  -0.00355429  -0.00233578    -0.001158 -0.000288446   -0.0338451
-0.000261302  -0.00104874  -0.00211413  -0.00321384  -0.00436765  -0.00559893  -0.00693655  -0.00841772   -0.0100924   -0.0120302   -0.0143326   -0.0171547    -0.020747    -0.025545   -0.0323823   -0.0430899   -0.0626977    -0.113213    -0.260196      0.26404     0.117723    0.0670568    0.0474467    0.0367686    0.0299787    0.0252428    0.0217269    0.0189959       0.0168    0.0149854    0.0134523    0.0121328    0.0109793   0.00995731   0.00904118   0.00821151   0.00745331   0.00675484   0.00610677   0.00550168   0.00493364   0.00439802   0.00389138   0.00341155   0.00295788   0.00253195   0.00213895   0.00179038   0.00150819   0.00132712   0.00126597   0.00132278   0.00149843   0.00177315   0.00211168   0.00249168   0.00290136   0.00333516   0.00379105    0.0042691   0.00477076    0.0052985   0.00585574   0.00644678   0.00707694   0.00775265   0.00848177   0.00927386    0.0101406    0.0110965    0.0121592    0.0133508    0.0146981    0.0162326     0.017989    0.0199956    0.0222468    0.0246173    0.0266142    0.0267115     0.021153   0.00506128   -0.0176461   -0.0324075   -0.0349781   -0.0316661    -0.027124   -0.0229195   -0.0193567   -0.0163883   -0.0138993   -0.0117822  -0.00995061  -0.00833786  -0.00689297  -0.00557644  -0.00435706  -0.00320957  -0.00211283  -0.00104852 -0.000261291   -0.0309515
-0.000238258 -0.000955884  -0.00192524  -0.00292227  -0.00396273  -0.00506489  -0.00625092  -0.00754872  -0.00899472   -0.0106382   -0.0125483   -0.0148261   -0.0176262   -0.0211989   -0.0259796   -0.0328016   -0.0434961   -0.0630941    -0.113612    -0.260529     0.263715      0.11735    0.0667062    0.0471053    0.0364339    0.0296494    0.0249181     0.021406    0.0186782    0.0164849    0.0146725     0.013141    0.0118226    0.0106698   0.00964799   0.00873161   0.00790125   0.00714196   0.00644204   0.00579225   0.00518529   0.00461547   0.00407853   0.00357166   0.00309378   0.00264617   0.00223397   0.00186891   0.00157369   0.00138433   0.00132028   0.00137941    0.0015626   0.00184933   0.00220292   0.00260024   0.00302916   0.00348408   0.00396311   0.00446658   0.00499632   0.00555528   0.00614749     0.006778   0.00745302   0.00818016   0.00896864   0.00982974    0.0107773     0.011828    0.0130026    0.0143256     0.015825    0.0175295    0.0194576    0.0215865    0.0237648    0.0254696    0.0252071    0.0195829   0.00460299   -0.0161099    -0.030183   -0.0334213   -0.0308893   -0.0268553    -0.022947   -0.0195604   -0.0167037   -0.0142924   -0.0122346   -0.0104529  -0.00888604  -0.00748618   -0.0062162  -0.00504672  -0.00395407  -0.00291875  -0.00192416 -0.000955696 -0.000238249   -0.0284538
-0.000218549 -0.000876519  -0.00176406  -0.00267418  -0.00361957  -0.00461478  -0.00567712  -0.00682797  -0.00809457  -0.00951285   -0.0111316   -0.0130197   -0.0152778   -0.0180603   -0.0216174   -0.0263842   -0.0331939   -0.0438781   -0.0634686    -0.113992    -0.260847     0.263405     0.116992    0.0663677    0.0467744    0.0361081    0.0293277    0.0245997    0.0210902    0.0183645    0.0161728    0.0143614    0.0128304    0.0115121    0.0103589   0.00933626    0.0084186   0.00758654   0.00682519   0.00612291   0.00547061   0.00486123   0.00428946    0.0037517   0.00324628   0.00277413   0.00234026   0.00195666    0.0016468   0.00144814   0.00138082   0.00144251   0.00163411   0.00193423   0.00230463   0.00272132    0.0031718   0.00365043   0.00415551   0.00468769   0.00524922   0.00584366   0.00647572   0.00715136   0.00787786   0.00866413   0.00952101    0.0104617     0.011502    0.0126613    0.0139618    0.0154283    0.0170836    0.0189368    0.0209502    0.0229494    0.0243905     0.023826    0.0181994   0.00424023   -0.0147248    -0.028128   -0.0319035   -0.0300791   -0.0265337   -0.0229198   -0.0197107   -0.0169666   -0.0146321   -0.0126315   -0.0108962  -0.00937018  -0.00800906  -0.00677788  -0.00564891  -0.00459984  -0.00361239  -0.00267124  -0.00176315 -0.000876361 -0.000218541   -0.0262855
 -0.00020157 -0.000808194  -0.00162549  -0.00246141  -0.00332629  -0.00423187  -0.00519189  -0.00622302  -0.00734612  -0.00858799  -0.00998418   -0.0115832   -0.0134536    -0.015696   -0.0184644   -0.0220089   -0.0267646   -0.0335647   -0.0442407   -0.0638259    -0.114355    -0.261153     0.263104     0.116645    0.0660382     0.046451    0.0357886    0.0290111    0.0242851    0.0207772    0.0180524    0.0158612    0.0140498    0.0125183    0.0111991    0.0100444   0.00901986   0.00809987    0.0072651   0.00650072   0.00579526   0.00513987   0.00452787   0.00395465    0.0034178   0.00291777   0.00245939   0.00205487   0.00172855   0.00151943   0.00144842   0.00151294   0.00171392   0.00202897   0.00241819   0.00285656   0.00333123   0.00383653   0.00437099   0.00493562   0.00553323   0.00616804    0.0068456   0.00757289   0.00835844   0.00921263     0.010148    0.0111797    0.0123254    0.0136055    0.0150413    0.0166503    0.0184331     0.020338    0.0221715    0.0233765    0.0225616    0.0169824   0.00395988   -0.0134662   -0.0262252   -0.0304285   -0.0292439   -0.0261666   -0.0228443   -0.0198142    -0.017184   -0.0149265   -0.0129818   -0.0112906  -0.00980208  -0.00847524  -0.00727731  -0.00618211  -0.00516855  -0.00421938  -0.00332024  -0.00245891  -0.00162472 -0.000808059 -0.000201564   -0.0243934
